"","gbifID","species","decimalLatitude","decimalLongitude","elevation"
"41",3986213957,"Rubus lasiococcus",49.073942,-120.767955,1673
"42",3985738954,"Rubus lasiococcus",49.074839,-120.768824,1702
"43",3985701733,"Rubus lasiococcus",42.891606,-122.13095,1990
"44",3985689950,"Rubus lasiococcus",49.074839,-120.768824,1702
"45",3968371016,"Rubus lasiococcus",44.20879,-122.1316,1341
"46",3966569520,"Rubus lasiococcus",43.551303,-122.35312,1680
"47",3966374493,"Rubus lasiococcus",44.210913,-121.833633,1725
"48",3966362541,"Rubus lasiococcus",44.180107,-121.825812,1843
"49",3961398806,"Rubus lasiococcus",46.705343,-121.939648,1200
"50",3961260237,"Rubus lasiococcus",48.537712,-120.63649,1389
"51",3947250344,"Rubus lasiococcus",44.223729,-121.885817,1464
"52",3947080949,"Rubus lasiococcus",46.611265,-121.989926,1085
"53",3925509552,"Rubus lasiococcus",47.387108,-121.387703,771
"54",3925399427,"Rubus lasiococcus",46.786413,-121.74247,1643
"55",3924991152,"Rubus lasiococcus",47.408627,-121.36858,800
"56",3923671593,"Rubus lasiococcus",46.829628,-121.644578,1614
"57",3923634553,"Rubus lasiococcus",46.468688,-121.519172,1528
"58",3923627684,"Rubus lasiococcus",47.987005,-123.459992,1385
"59",3923563326,"Rubus lasiococcus",49.074094,-120.77171,1624
"60",3923528583,"Rubus lasiococcus",46.486697,-121.46768,1745
"61",3923523582,"Rubus lasiococcus",46.786328,-121.745317,1621
"62",3923401547,"Rubus lasiococcus",46.880212,-121.72691,2524
"63",3923363580,"Rubus lasiococcus",46.48505,-121.477303,1653
"64",3923355663,"Rubus lasiococcus",46.950285,-121.867754,1574
"65",3915551303,"Rubus lasiococcus",46.908396,-121.661888,1951
"66",3915532400,"Rubus lasiococcus",45.317375,-121.707947,1580
"67",3915449718,"Rubus lasiococcus",46.668362,-121.893261,1313
"68",3915333117,"Rubus lasiococcus",48.513572,-120.735206,1477
"69",3912218043,"Rubus lasiococcus",48.220183,-121.321895,1753
"70",3912209337,"Rubus lasiococcus",49.075336,-120.768744,1751
"71",3912176597,"Rubus lasiococcus",48.552135,-121.327821,1619
"72",3912096639,"Rubus lasiococcus",48.518094,-121.60191,1400
"73",3903672930,"Rubus lasiococcus",49.13984,-120.800215,1745
"74",3903622579,"Rubus lasiococcus",46.479337,-121.498274,1382
"75",3903585775,"Rubus lasiococcus",49.13984,-120.800215,1745
"76",3903582979,"Rubus lasiococcus",49.13984,-120.800215,1745
"77",3903537463,"Rubus lasiococcus",47.817225,-121.101186,1278
"78",3903475872,"Rubus lasiococcus",48.782362,-120.730738,1888
"79",3903372895,"Rubus lasiococcus",46.478122,-121.513222,1717
"80",3902977066,"Rubus lasiococcus",46.494921,-121.504853,1825
"81",3902911147,"Rubus lasiococcus",48.835438,-120.707151,1467
"82",3902767495,"Rubus lasiococcus",48.737642,-121.129592,1362
"83",3902740484,"Rubus lasiococcus",48.085453,-121.465538,1249
"84",3902383606,"Rubus lasiococcus",48.533969,-120.728819,1608
"85",3902322031,"Rubus lasiococcus",47.928792,-121.339363,1394
"86",3902135877,"Rubus lasiococcus",42.868778,-122.159515,1805
"87",3892577256,"Rubus lasiococcus",47.670372,-121.240457,1505
"88",3892493483,"Rubus lasiococcus",49.126503,-120.749046,1825
"89",3892285458,"Rubus lasiococcus",48.520978,-121.606513,1336
"90",3889217608,"Rubus lasiococcus",42.022375,-123.4559,1676
"91",3889121515,"Rubus lasiococcus",47.986697,-123.460533,1385
"92",3888852619,"Rubus lasiococcus",49.126503,-120.749046,1825
"93",3888833508,"Rubus lasiococcus",48.024632,-123.453076,1286
"94",3888810487,"Rubus lasiococcus",48.017631,-123.451887,1460
"95",3888791494,"Rubus lasiococcus",47.983792,-123.530403,1610
"96",3888768205,"Rubus lasiococcus",42.018619,-123.451256,1787
"97",3881791210,"Rubus lasiococcus",47.984616,-123.530192,1610
"98",3881434912,"Rubus lasiococcus",47.515067,-123.258255,1402
"99",3873889458,"Rubus lasiococcus",45.531587,-122.089011,1184
"100",3873698164,"Rubus lasiococcus",47.44732,-121.425597,987
"101",3873225130,"Rubus lasiococcus",47.383013,-121.446125,1112
"102",3860608296,"Rubus lasiococcus",46.132008,-122.1722,827
"103",3858254408,"Rubus lasiococcus",46.758263,-121.69877,1433
"104",3820732548,"Rubus lasiococcus",45.45372,-121.66807,1001
"105",3820730379,"Rubus lasiococcus",44.27628,-122.13804,1250
"106",3820728452,"Rubus lasiococcus",42.942,-122.1064,1882
"107",3820726519,"Rubus lasiococcus",43.97501,-121.85798,1651
"108",3820726381,"Rubus lasiococcus",45.53999,-122.09458,1067
"109",3820725139,"Rubus lasiococcus",43.5731,-121.9972,1524
"110",3820724147,"Rubus lasiococcus",42.3789,-122.2111,1518
"111",3820722137,"Rubus lasiococcus",44.1797,-121.8386,1863
"112",3820721066,"Rubus lasiococcus",45.5256,-122.09471,1219
"113",3820713388,"Rubus lasiococcus",42.942013,-122.106389,1882
"114",3820709143,"Rubus lasiococcus",44.208973,-122.367268,1402
"115",3820708114,"Rubus lasiococcus",44.24734,-121.83805,1578
"116",3820660739,"Rubus lasiococcus",43.5858,-122.6527,1766
"117",3820660521,"Rubus lasiococcus",44.2136,-121.8881,1463
"118",3820656140,"Rubus lasiococcus",42.948,-122.5402,1646
"119",3820646757,"Rubus lasiococcus",42.43839,-122.23769,1707
"120",3820639758,"Rubus lasiococcus",47.333333,-121.5,1497
"121",3820635948,"Rubus lasiococcus",44.1161,-122.0867,1694
"122",3820634432,"Rubus lasiococcus",42.44474,-122.30031,2500
"123",3820630190,"Rubus lasiococcus",42.9018,-122.095,2188
"124",3820627178,"Rubus lasiococcus",42.0225,-123.4583,1634
"125",3820600453,"Rubus lasiococcus",44.2763,-122.11933,1219
"126",3820595774,"Rubus lasiococcus",42.88647,-122.10463,2010
"127",3820594793,"Rubus lasiococcus",44.38956,-122.02179,1034
"128",3820590076,"Rubus lasiococcus",44.20397,-121.9108,1478
"129",3820589444,"Rubus lasiococcus",44.79278,-121.97905,900
"130",3820588693,"Rubus lasiococcus",44.1063,-122.0917,1375
"131",3820582458,"Rubus lasiococcus",44.1348,-122.13145,1372
"132",3820579789,"Rubus lasiococcus",45.346,-121.801,1437
"133",3820571518,"Rubus lasiococcus",43.1647,-122.4715,1695
"134",3820570270,"Rubus lasiococcus",45.45372,-121.66807,1001
"135",3820570145,"Rubus lasiococcus",44.82,-121.9797,777
"136",3820569101,"Rubus lasiococcus",44.1925,-121.8694,1615
"137",3820559397,"Rubus lasiococcus",42.8456,-122.3133,1925
"138",3820556251,"Rubus lasiococcus",44.55967,-121.74589,1372
"139",3820556131,"Rubus lasiococcus",43.41019,-122.11487,1615
"140",3820550352,"Rubus lasiococcus",43.5858,-122.6519,1747
"141",3820549534,"Rubus lasiococcus",42.0865,-122.717333,1707
"142",3820548350,"Rubus lasiococcus",44.695,-122.3203,1358
"143",3820541693,"Rubus lasiococcus",43.3647,-122.0325,1737
"144",3820539763,"Rubus lasiococcus",42.942,-122.1064,1829
"145",3820537320,"Rubus lasiococcus",44.3953,-122.1369,1276
"146",3820535155,"Rubus lasiococcus",42.0603,-123.29913,1737
"147",3820533186,"Rubus lasiococcus",43.9756,-121.8017,1488
"148",3820528129,"Rubus lasiococcus",44.164,-121.8311,1981
"149",3820516992,"Rubus lasiococcus",45.0964,-121.7417,1021
"150",3465966809,"Rubus lasiococcus",47.98339,-123.530235,1603
"151",3456595596,"Rubus lasiococcus",48.336742,-120.767728,909
"152",3456198418,"Rubus lasiococcus",45.746067,-122.256737,1103
"153",3416229548,"Rubus lasiococcus",46.408507,-121.41262,1520
"154",3416061314,"Rubus lasiococcus",48.919238,-121.710292,1062
"155",3408244476,"Rubus lasiococcus",47.411117,-121.44155,681
"156",3408234500,"Rubus lasiococcus",46.145046,-122.157974,916
"157",3408227518,"Rubus lasiococcus",47.938451,-123.730206,1470
"158",3408226389,"Rubus lasiococcus",48.526697,-120.647578,1654
"159",3408224470,"Rubus lasiococcus",46.766983,-121.705803,1398
"160",3408220472,"Rubus lasiococcus",47.8047,-123.145797,1533
"161",3408218500,"Rubus lasiococcus",46.91621,-121.849184,1530
"162",3408206483,"Rubus lasiococcus",46.320915,-121.546054,1299
"163",3408201484,"Rubus lasiococcus",46.871478,-121.518104,1653
"164",3408158471,"Rubus lasiococcus",47.806492,-123.1436,1496
"165",3408134450,"Rubus lasiococcus",43.581183,-122.042739,1465
"166",3408130375,"Rubus lasiococcus",47.984612,-123.53055,1610
"167",3408127397,"Rubus lasiococcus",48.514254,-121.21834,1170
"168",3408127393,"Rubus lasiococcus",47.453483,-121.415297,1604
"169",3408123472,"Rubus lasiococcus",48.006355,-120.96086,767
"170",3408104489,"Rubus lasiococcus",46.871471,-121.517629,1651
"171",3408103375,"Rubus lasiococcus",45.288927,-121.738366,1122
"172",3408095469,"Rubus lasiococcus",46.056911,-122.044975,477
"173",3408065593,"Rubus lasiococcus",47.793094,-121.103911,1509
"174",3408065494,"Rubus lasiococcus",48.924488,-121.857675,1476
"175",3408061652,"Rubus lasiococcus",48.516872,-120.672128,1716
"176",3408061492,"Rubus lasiococcus",45.790087,-121.749053,639
"177",3408060377,"Rubus lasiococcus",45.397501,-121.691244,1962
"178",3408059479,"Rubus lasiococcus",47.093689,-121.404533,1421
"179",3408046184,"Rubus lasiococcus",47.51028,-121.211295,1125
"180",3408043487,"Rubus lasiococcus",48.721077,-121.805945,1320
"181",3408040481,"Rubus lasiococcus",43.576451,-122.187208,1622
"182",3408029454,"Rubus lasiococcus",46.766226,-121.635288,927
"183",3408020493,"Rubus lasiococcus",46.871078,-121.518044,1653
"184",3408018396,"Rubus lasiococcus",46.866904,-121.518215,1622
"185",3408012494,"Rubus lasiococcus",45.3152,-121.712112,1531
"186",3407991541,"Rubus lasiococcus",46.866079,-121.517886,1633
"187",3407991494,"Rubus lasiococcus",47.588013,-121.135369,1279
"188",3407988364,"Rubus lasiococcus",44.255211,-121.768861,1772
"189",3407970385,"Rubus lasiococcus",47.139658,-121.30322,1709
"190",3407962627,"Rubus lasiococcus",45.309896,-121.642256,1427
"191",3407959352,"Rubus lasiococcus",46.108445,-122.129537,1239
"192",3407953489,"Rubus lasiococcus",46.644444,-121.390275,1402
"193",3407949517,"Rubus lasiococcus",47.744457,-121.087334,1281
"194",3407949408,"Rubus lasiococcus",47.100753,-121.398131,1461
"195",3407948543,"Rubus lasiococcus",47.086311,-121.381692,1508
"196",3407947482,"Rubus lasiococcus",43.692136,-122.040051,1657
"197",3407947481,"Rubus lasiococcus",46.716468,-121.691848,1630
"198",3407919330,"Rubus lasiococcus",47.62163,-120.663477,628
"199",3407915376,"Rubus lasiococcus",46.916968,-121.874258,960
"200",3407915371,"Rubus lasiococcus",44.041913,-121.696741,1865
"201",3407912457,"Rubus lasiococcus",46.784939,-121.780602,1215
"202",3407900399,"Rubus lasiococcus",48.144534,-120.853908,1410
"203",3407899496,"Rubus lasiococcus",47.971213,-123.493343,1615
"204",3407896571,"Rubus lasiococcus",47.986166,-123.530757,1623
"205",3407896366,"Rubus lasiococcus",47.970485,-123.51328,1509
"206",3407894380,"Rubus lasiococcus",47.448681,-121.42821,1040
"207",3398930980,"Rubus lasiococcus",46.785267,-121.781314,1265
"208",3391686695,"Rubus lasiococcus",47.803196,-121.079387,1291
"209",3391543811,"Rubus lasiococcus",46.792087,-121.606417,1681
"210",3384919200,"Rubus lasiococcus",47.422458,-121.317515,1061
"211",3384746989,"Rubus lasiococcus",47.423623,-121.332972,1530
"212",3384683229,"Rubus lasiococcus",47.734172,-121.08832,1397
"213",3384050083,"Rubus lasiococcus",47.4206,-121.334875,1525
"214",3355558387,"Rubus lasiococcus",48.581428,-120.810742,1267
"215",3355476240,"Rubus lasiococcus",46.870099,-121.519413,1628
"216",3343959628,"Rubus lasiococcus",47.415327,-121.474357,1566
"217",3338135153,"Rubus lasiococcus",47.909257,-121.182515,1484
"218",3338051294,"Rubus lasiococcus",47.84355,-121.151693,1579
"219",3337664581,"Rubus lasiococcus",42.093028,-123.372187,1741
"220",3335519472,"Rubus lasiococcus",46.916283,-121.85051,1509
"221",3335327797,"Rubus lasiococcus",48.921805,-121.856042,1375
"222",3335326356,"Rubus lasiococcus",47.694153,-123.327145,1327
"223",3333545474,"Rubus lasiococcus",48.921085,-121.855977,1375
"224",3333368709,"Rubus lasiococcus",48.074735,-121.486097,761
"225",3333258618,"Rubus lasiococcus",47.983178,-123.530228,1603
"226",3333168607,"Rubus lasiococcus",47.584837,-121.134346,1214
"227",3333108007,"Rubus lasiococcus",48.921825,-121.856042,1375
"228",3330915371,"Rubus lasiococcus",46.241589,-122.137684,1291
"229",3330480244,"Rubus lasiococcus",46.78167,-121.747313,1569
"230",3330456659,"Rubus lasiococcus",47.753977,-121.084253,1236
"231",3328141578,"Rubus lasiococcus",46.769137,-121.72475,1488
"232",3328044821,"Rubus lasiococcus",47.862812,-123.933992,186
"233",3327810501,"Rubus lasiococcus",47.916228,-123.363517,1602
"234",3327765793,"Rubus lasiococcus",47.429567,-121.555113,1328
"235",3320806129,"Rubus lasiococcus",45.337583,-121.659583,1792
"236",3320801692,"Rubus lasiococcus",45.2865,-121.736167,1097
"237",3320775556,"Rubus lasiococcus",42.386667,-122.258333,1584
"238",3320758264,"Rubus lasiococcus",46.124556,-121.829556,1175
"239",3320751784,"Rubus lasiococcus",46.124556,-121.829556,1158
"240",3090801343,"Rubus lasiococcus",46.678935,-121.901159,1524
"241",3067851063,"Rubus lasiococcus",46.767045,-121.705803,1398
"242",3039454374,"Rubus lasiococcus",46.773026,-121.736755,1539
"243",3014005211,"Rubus lasiococcus",47.470614,-121.459222,1234
"244",3013947492,"Rubus lasiococcus",46.874472,-121.516931,1639
"245",2992809374,"Rubus lasiococcus",46.766922,-121.721336,1460
"246",2992762496,"Rubus lasiococcus",47.513327,-123.256062,1304
"247",2988664305,"Rubus lasiococcus",48.727087,-121.876675,1211
"248",2988657995,"Rubus lasiococcus",46.145845,-121.59058,1396
"249",2988509242,"Rubus lasiococcus",48.518138,-121.601732,1400
"250",2988501859,"Rubus lasiococcus",46.140145,-121.597867,1278
"251",2988497235,"Rubus lasiococcus",48.520907,-121.60649,1336
"252",2988388992,"Rubus lasiococcus",46.159881,-121.578852,1580
"253",2988382279,"Rubus lasiococcus",48.726657,-121.875128,1183
"254",2988331614,"Rubus lasiococcus",49.131497,-120.757025,1843
"255",2982037079,"Rubus lasiococcus",42.022834,-123.456961,1648
"256",2982035083,"Rubus lasiococcus",42.660409,-122.220859,1854
"257",2980862091,"Rubus lasiococcus",48.752647,-121.74448,1185
"258",2980771986,"Rubus lasiococcus",46.164633,-122.190505,1413
"259",2963931980,"Rubus lasiococcus",47.404494,-121.285354,914
"260",2963825093,"Rubus lasiococcus",47.751815,-122.931087,1105
"261",2963801725,"Rubus lasiococcus",47.649391,-123.090288,1210
"262",2860114470,"Rubus lasiococcus",46.767527,-121.707154,1401
"263",2826498669,"Rubus lasiococcus",44.04114,-121.70111,1797
"264",2826383506,"Rubus lasiococcus",48.586278,-120.805648,1123
"265",2826376562,"Rubus lasiococcus",47.885908,-123.04835,1352
"266",2826363319,"Rubus lasiococcus",47.505531,-121.73899,1173
"267",2826303333,"Rubus lasiococcus",47.1187,-121.405777,1615
"268",2826282335,"Rubus lasiococcus",47.424017,-121.4175,927
"269",2826263706,"Rubus lasiococcus",48.661581,-121.336117,796
"270",2826262375,"Rubus lasiococcus",42.898583,-122.159789,1991
"271",2826261675,"Rubus lasiococcus",48.677297,-121.321069,1437
"272",2826202368,"Rubus lasiococcus",47.971035,-123.493553,1605
"273",2826199559,"Rubus lasiococcus",47.77654,-120.850185,1044
"274",2826196604,"Rubus lasiococcus",47.121794,-121.402992,1603
"275",2826186257,"Rubus lasiococcus",42.880538,-122.11795,2065
"276",2826185379,"Rubus lasiococcus",49.180847,-120.668417,1517
"277",2826181392,"Rubus lasiococcus",49.075572,-120.768862,1751
"278",2826176308,"Rubus lasiococcus",47.975278,-123.486389,1584
"279",2826140487,"Rubus lasiococcus",45.408614,-121.617258,1364
"280",2826131309,"Rubus lasiococcus",46.936036,-121.486177,1750
"281",2823105294,"Rubus lasiococcus",48.676353,-121.321486,1383
"282",2818541693,"Rubus lasiococcus",46.770641,-121.712425,1395
"283",2802617484,"Rubus lasiococcus",47.987203,-123.459878,1385
"284",2641430390,"Rubus lasiococcus",44.223747,-122.121452,1015
"285",2619871311,"Rubus lasiococcus",46.166389,-122.084444,825
"286",2596154564,"Rubus lasiococcus",46.879966,-121.726909,2524
"287",2573927615,"Rubus lasiococcus",46.917496,-121.844262,1583
"288",2573916676,"Rubus lasiococcus",42.866875,-122.159483,1794
"289",2563559048,"Rubus lasiococcus",48.719765,-120.902192,1136
"290",2518128100,"Rubus lasiococcus",47.452431,-121.61133,938
"291",2456561772,"Rubus lasiococcus",48.526405,-120.648858,1682
"292",2451678638,"Rubus lasiococcus",46.762122,-121.699312,1389
"293",2430460820,"Rubus lasiococcus",47.742612,-121.069544,1067
"294",2430220280,"Rubus lasiococcus",48.461477,-120.792723,914
"295",2423258629,"Rubus lasiococcus",44.04162,-121.703103,1808
"296",2423253982,"Rubus lasiococcus",44.133789,-121.847253,1802
"297",2423243717,"Rubus lasiococcus",44.274792,-122.141425,1329
"298",2423147880,"Rubus lasiococcus",46.797439,-121.733938,1875
"299",2422948220,"Rubus lasiococcus",45.396733,-121.736992,1642
"300",2422878570,"Rubus lasiococcus",44.252798,-122.141505,1254
"301",2422874922,"Rubus lasiococcus",44.03992,-121.819405,1835
"302",2422872388,"Rubus lasiococcus",42.895448,-122.133416,1973
"303",2422865174,"Rubus lasiococcus",44.624167,-122.017222,1615
"304",2422861134,"Rubus lasiococcus",45.40381,-121.765968,1376
"305",2422850297,"Rubus lasiococcus",45.33094,-121.628738,1383
"306",2422849711,"Rubus lasiococcus",46.796626,-121.732566,1811
"307",2422817423,"Rubus lasiococcus",42.089656,-123.37703,1704
"308",2422813103,"Rubus lasiococcus",45.092731,-122.257058,1196
"309",2422425317,"Rubus lasiococcus",46.94867,-121.71943,1587
"310",2366118645,"Rubus lasiococcus",47.971073,-123.49398,1605
"311",2350435520,"Rubus lasiococcus",46.767869,-121.730984,1486
"312",2294442212,"Rubus lasiococcus",48.516972,-121.602178,1338
"313",2273316921,"Rubus lasiococcus",47.411078,-121.365475,818
"314",2269277298,"Rubus lasiococcus",47.691369,-123.334184,1097
"315",1990446588,"Rubus lasiococcus",44.494033,-121.826675,1681
"316",1978414135,"Rubus lasiococcus",47.802107,-123.604352,1316
"317",1949622040,"Rubus lasiococcus",48.891667,-123.883333,850
"318",1949603961,"Rubus lasiococcus",48.913889,-123.830556,1097.28
"319",1949599781,"Rubus lasiococcus",48.891667,-123.883333,850
"320",1948732844,"Rubus lasiococcus",47.375361,-121.489517,1325
"321",1944403833,"Rubus lasiococcus",47.507903,-123.276178,964
"322",1914195548,"Rubus lasiococcus",46.785316,-121.734973,1646
"323",1807275726,"Rubus lasiococcus",43.954722,-121.818938,1546
"324",1807275186,"Rubus lasiococcus",43.861897,-121.897605,1487
"325",1805389913,"Rubus lasiococcus",46.787222,-121.746667,1571
"326",1805366940,"Rubus lasiococcus",46.931775,-121.862847,1514
"327",1802623934,"Rubus lasiococcus",46.946629,-121.199284,1036
"328",1671728364,"Rubus lasiococcus",46.286613,-122.176906,1445
"329",1671718231,"Rubus lasiococcus",48.650697,-121.791092,1258
"330",1668806497,"Rubus lasiococcus",47.404755,-121.492255,846
"331",1621775813,"Rubus lasiococcus",46.776618,-121.721606,1615
"332",1572396980,"Rubus lasiococcus",43.864583,-121.900537,1493
"333",1453266532,"Rubus lasiococcus",46.869109,-121.517471,1614
"334",1323012195,"Rubus lasiococcus",44.228828,-121.7697,1806
"335",1323006797,"Rubus lasiococcus",44.211444,-121.842003,1681
"336",1323006711,"Rubus lasiococcus",44.212639,-121.876031,1457
"337",1323006692,"Rubus lasiococcus",44.213806,-121.861458,1533
"338",1322999895,"Rubus lasiococcus",44.184392,-121.843834,1698
"339",1322997583,"Rubus lasiococcus",47.069132,-121.846436,1431
"340",1322997397,"Rubus lasiococcus",48.518052,-121.601995,1400
"341",1322997393,"Rubus lasiococcus",48.520895,-121.6064,1336
"342",1305141740,"Rubus lasiococcus",47.510507,-123.247901,1069
"343",1305140550,"Rubus lasiococcus",42.89213,-122.131695,1960
"344",1305133723,"Rubus lasiococcus",42.891771,-122.131238,1990
"345",1305129832,"Rubus lasiococcus",45.221035,-123.743001,936
"346",1305127975,"Rubus lasiococcus",48.7282,-120.8977,1535
"347",1291142539,"Rubus lasiococcus",42.909982,-122.135883,2156
"348",1291134041,"Rubus lasiococcus",47.510826,-123.247841,1069
"349",1269586909,"Rubus lasiococcus",47.951084,-123.438507,1541
"350",1265533341,"Rubus lasiococcus",45.345162,-121.754045,1618
"351",1261396045,"Rubus lasiococcus",43.95,-121.78333,1560
"352",1209656002,"Rubus lasiococcus",48.9223,-123.9141,1269
"353",1122958628,"Rubus lasiococcus",45.32265,-121.649537,1522
"354",1065595577,"Rubus lasiococcus",46.7779,-121.7611,1340
"355",1052570126,"Rubus lasiococcus",46.7779,-121.7611,1340
"356",1024219902,"Rubus lasiococcus",46.77418,-121.72062,1591
